1017620.txt,ARA
1018545.txt,ARA
1019772.txt,JPN
1020466.txt,ARA
1020869.txt,HIN
1020881.txt,KOR
1021580.txt,DEU
1021645.txt,HIN
1021765.txt,SPA
1021770.txt,ITA
1023150.txt,FRA
1023222.txt,TUR
1023469.txt,ARA
1025464.txt,DEU
1025752.txt,ITA
1025965.txt,TUR
1025974.txt,JPN
1026221.txt,FRA
1026294.txt,SPA
1027139.txt,TUR
1027445.txt,JPN
1027540.txt,ZHO
1027602.txt,JPN
1027916.txt,HIN
1028980.txt,FRA
1029861.txt,ITA
1029988.txt,TEL
1030267.txt,JPN
1030770.txt,TUR
1030833.txt,JPN
1030846.txt,ARA
1030947.txt,TEL
1031452.txt,SPA
1031594.txt,ARA
1032060.txt,HIN
1032509.txt,HIN
1032851.txt,SPA
1034031.txt,JPN
1034439.txt,ARA
1034522.txt,DEU
1036477.txt,ZHO
1036917.txt,SPA
1037084.txt,DEU
1037117.txt,TUR
1037247.txt,KOR
1037543.txt,DEU
1037575.txt,JPN
1038048.txt,ZHO
1038083.txt,SPA
1038325.txt,ZHO
1038347.txt,ARA
1038393.txt,SPA
1038419.txt,ZHO
1038555.txt,KOR
1038710.txt,DEU
1039088.txt,JPN
1039360.txt,ITA
1039658.txt,ZHO
1039976.txt,ARA
1040744.txt,TEL
1041315.txt,JPN
1042567.txt,TEL
1043863.txt,ITA
1044003.txt,ZHO
1044423.txt,ZHO
1044505.txt,ARA
1045193.txt,JPN
1045224.txt,JPN
1045518.txt,ITA
1045547.txt,TUR
1045779.txt,ZHO
1045802.txt,ITA
1046053.txt,FRA
1046278.txt,ITA
1046358.txt,ITA
1046466.txt,ITA
1047353.txt,TUR
1048529.txt,TUR
1048742.txt,SPA
1048761.txt,TUR
1048805.txt,JPN
1048984.txt,TUR
1049008.txt,ARA
1049261.txt,ZHO
1049472.txt,ZHO
1049846.txt,TEL
1049910.txt,SPA
1050342.txt,HIN
1050908.txt,ITA
1050931.txt,TEL
1050955.txt,JPN
1051270.txt,JPN
1051474.txt,SPA
1051518.txt,KOR
1052029.txt,KOR
1052103.txt,TUR
1052326.txt,TUR
1052378.txt,ITA
1052914.txt,TEL
1052915.txt,KOR
1053154.txt,SPA
1053179.txt,ITA
1053185.txt,ARA
1053312.txt,KOR
1053764.txt,ITA
1054294.txt,KOR
1054317.txt,FRA
1054353.txt,ARA
1055117.txt,ARA
1055139.txt,TUR
1055473.txt,HIN
1055508.txt,DEU
1055524.txt,TEL
1055639.txt,JPN
1055965.txt,KOR
1056099.txt,JPN
1056327.txt,TEL
1056841.txt,ARA
1057078.txt,TEL
1060152.txt,FRA
1060599.txt,JPN
1061087.txt,ITA
1061121.txt,TEL
1062397.txt,TEL
1062824.txt,KOR
1063116.txt,ZHO
1063443.txt,TUR
1063478.txt,TUR
1063731.txt,TEL
1063758.txt,ITA
1063781.txt,TEL
1064058.txt,JPN
1065623.txt,FRA
1066286.txt,TUR
1066388.txt,FRA
1066683.txt,ZHO
1066802.txt,DEU
1066847.txt,ZHO
1066886.txt,TUR
1066984.txt,ITA
1067059.txt,HIN
1068762.txt,KOR
1069135.txt,TUR
1069167.txt,KOR
1069251.txt,HIN
1069685.txt,HIN
1070789.txt,TEL
1071263.txt,JPN
1071641.txt,KOR
1071781.txt,TEL
1071822.txt,SPA
1072072.txt,KOR
1072397.txt,KOR
1072528.txt,TEL
1072988.txt,SPA
1073420.txt,TUR
1074328.txt,TUR
1074331.txt,ARA
1074783.txt,TEL
1075178.txt,KOR
1075656.txt,ARA
1076301.txt,SPA
1076438.txt,SPA
1076490.txt,DEU
1077478.txt,ARA
1077545.txt,JPN
1077814.txt,ITA
1078227.txt,TEL
1078342.txt,KOR
1078378.txt,DEU
1078603.txt,JPN
1079643.txt,JPN
1079954.txt,ARA
1080080.txt,ITA
1080285.txt,DEU
1081224.txt,DEU
1081369.txt,JPN
1081456.txt,DEU
1081623.txt,DEU
1082108.txt,HIN
1082245.txt,ZHO
1082317.txt,HIN
1082986.txt,FRA
1083618.txt,JPN
1084278.txt,TUR
1084452.txt,ITA
1084597.txt,SPA
1085283.txt,FRA
1085714.txt,TUR
1086584.txt,ARA
1087630.txt,ARA
1087713.txt,ARA
1088383.txt,JPN
1088859.txt,DEU
1089155.txt,TUR
1089280.txt,KOR
1089378.txt,ZHO
1089662.txt,DEU
1090336.txt,SPA
1090573.txt,TUR
1090730.txt,ITA
1091430.txt,TUR
1091511.txt,FRA
1093122.txt,JPN
1093568.txt,KOR
1095081.txt,KOR
1096010.txt,HIN
1096593.txt,ZHO
1097091.txt,TUR
1097149.txt,TUR
1097372.txt,JPN
1097741.txt,TEL
1097795.txt,SPA
1098453.txt,JPN
1098724.txt,KOR
1098842.txt,SPA
1098928.txt,KOR
1099393.txt,DEU
1099440.txt,KOR
1099849.txt,TUR
1100068.txt,KOR
1100401.txt,ZHO
1100795.txt,FRA
1101332.txt,TUR
1101357.txt,ITA
1102514.txt,ITA
1102527.txt,KOR
1104904.txt,TEL
1104960.txt,JPN
1104997.txt,KOR
1105252.txt,TEL
1105556.txt,ITA
1105590.txt,JPN
1106796.txt,TEL
1106913.txt,JPN
1107491.txt,ZHO
1107534.txt,DEU
1108278.txt,ZHO
1108765.txt,DEU
1109151.txt,TEL
1109218.txt,TEL
1109556.txt,JPN
1109700.txt,JPN
1109792.txt,KOR
1110085.txt,FRA
1110601.txt,TUR
1111175.txt,DEU
1111984.txt,DEU
1112019.txt,ITA
1112141.txt,TEL
1112155.txt,JPN
1112678.txt,ARA
1112819.txt,ZHO
1113495.txt,KOR
1113888.txt,KOR
1114004.txt,TUR
1114352.txt,KOR
1114943.txt,KOR
1115681.txt,KOR
1115705.txt,TUR
1116089.txt,FRA
1117091.txt,KOR
1117146.txt,TUR
1117687.txt,JPN
1118473.txt,ZHO
1118531.txt,HIN
1118534.txt,FRA
1118696.txt,DEU
1119329.txt,ZHO
1120447.txt,KOR
1121144.txt,JPN
1121563.txt,ARA
1121565.txt,JPN
1121880.txt,TEL
1122079.txt,ITA
1122110.txt,KOR
1122354.txt,JPN
1123014.txt,TEL
1123878.txt,DEU
1123977.txt,FRA
1124162.txt,HIN
1124455.txt,ITA
1124819.txt,ZHO
1125187.txt,TEL
1125564.txt,FRA
1126384.txt,SPA
1126472.txt,TUR
1126758.txt,TUR
1126799.txt,FRA
1127021.txt,ITA
1127631.txt,HIN
1128260.txt,ITA
1128278.txt,ITA
1128319.txt,ITA
1129490.txt,TEL
1129620.txt,ITA
1129637.txt,ZHO
1130720.txt,SPA
1130785.txt,ARA
1131172.txt,ZHO
1131487.txt,FRA
1132119.txt,ARA
1132436.txt,ZHO
1132478.txt,SPA
1134121.txt,FRA
1134507.txt,JPN
1134674.txt,HIN
1134905.txt,FRA
1135467.txt,ZHO
1135937.txt,DEU
1136221.txt,JPN
1136310.txt,ZHO
1136441.txt,JPN
1136743.txt,SPA
1137116.txt,DEU
1137238.txt,ZHO
1137747.txt,JPN
1138393.txt,KOR
1138674.txt,SPA
1139029.txt,TUR
1139143.txt,HIN
1139220.txt,ITA
1139333.txt,ZHO
1139492.txt,JPN
1139576.txt,ZHO
1139765.txt,DEU
1139863.txt,FRA
1140153.txt,SPA
1140292.txt,ARA
1140353.txt,HIN
1140857.txt,SPA
1141119.txt,ITA
1141167.txt,JPN
1142499.txt,ZHO
1142663.txt,JPN
1143555.txt,KOR
1143873.txt,HIN
1144251.txt,JPN
1144396.txt,ARA
1144441.txt,TEL
1144757.txt,KOR
1146006.txt,TEL
1146077.txt,SPA
1146488.txt,JPN
1146658.txt,TUR
1146835.txt,ITA
1147630.txt,ZHO
1147714.txt,TUR
1147723.txt,DEU
1147876.txt,HIN
1148071.txt,TUR
1148466.txt,JPN
1149707.txt,FRA
1150000.txt,TEL
1151942.txt,ZHO
1153118.txt,FRA
1153536.txt,HIN
1153775.txt,JPN
1153837.txt,FRA
1153845.txt,TEL
1154100.txt,ZHO
1155360.txt,HIN
1156245.txt,KOR
1156259.txt,KOR
1156572.txt,DEU
1156629.txt,JPN
1157237.txt,FRA
1157285.txt,ZHO
1158032.txt,KOR
1158606.txt,ARA
1159021.txt,HIN
1159369.txt,TUR
1160058.txt,DEU
1160102.txt,FRA
1160449.txt,KOR
1160866.txt,HIN
1160989.txt,JPN
1161147.txt,HIN
1161185.txt,FRA
1161847.txt,TUR
1162119.txt,DEU
1162369.txt,ITA
1162853.txt,ARA
1163102.txt,TUR
1163208.txt,ARA
1163329.txt,TEL
1164017.txt,DEU
1164168.txt,FRA
1164198.txt,ARA
1164604.txt,TUR
1164775.txt,SPA
1165071.txt,ZHO
1165504.txt,TUR
1165565.txt,ZHO
1166250.txt,ARA
1166978.txt,HIN
1167147.txt,FRA
1167801.txt,TEL
1167954.txt,ARA
1168412.txt,KOR
1168987.txt,ZHO
1169005.txt,KOR
1169375.txt,TUR
1169537.txt,ARA
1169935.txt,TEL
1170071.txt,TEL
1170268.txt,ITA
1170971.txt,SPA
1171147.txt,ITA
1171284.txt,JPN
1171611.txt,ARA
1171904.txt,DEU
1172673.txt,TEL
1172732.txt,TUR
1173480.txt,ITA
1174342.txt,ITA
1175080.txt,TUR
1175579.txt,ARA
1175987.txt,ZHO
1176513.txt,KOR
1176638.txt,ZHO
1176866.txt,TUR
1177316.txt,FRA
1177960.txt,ITA
1178569.txt,TUR
1178681.txt,JPN
1179242.txt,TEL
1179682.txt,ZHO
1180577.txt,ZHO
1180768.txt,TUR
1181048.txt,KOR
1181311.txt,ZHO
1182680.txt,TEL
1182786.txt,DEU
1182891.txt,TEL
1183664.txt,ITA
1183885.txt,FRA
1184298.txt,KOR
1184947.txt,FRA
1185103.txt,ITA
1185535.txt,TEL
1185938.txt,ZHO
1186426.txt,DEU
1186575.txt,KOR
1187155.txt,TUR
1187561.txt,TEL
1187884.txt,SPA
1187893.txt,KOR
1188004.txt,ZHO
1188120.txt,JPN
1188866.txt,TEL
1189553.txt,KOR
1190208.txt,TUR
1190407.txt,ZHO
1190458.txt,TEL
1190908.txt,ZHO
1191115.txt,ARA
1191175.txt,HIN
1192415.txt,ZHO
1192426.txt,JPN
1193412.txt,TEL
1193586.txt,ARA
1194796.txt,KOR
1195644.txt,DEU
1196186.txt,FRA
1197013.txt,ITA
1197988.txt,ARA
1198112.txt,ZHO
1198364.txt,SPA
1198657.txt,TEL
1200117.txt,SPA
1200160.txt,KOR
1200224.txt,KOR
1200422.txt,ARA
1200520.txt,JPN
1200736.txt,FRA
1201972.txt,ITA
1202028.txt,JPN
1202139.txt,ITA
1202210.txt,SPA
1202581.txt,ITA
1202820.txt,KOR
1203295.txt,JPN
1203980.txt,TUR
1204080.txt,JPN
1204971.txt,SPA
1205284.txt,ITA
1205597.txt,TEL
1205694.txt,FRA
1206043.txt,ARA
1206330.txt,JPN
1206790.txt,DEU
1206804.txt,TUR
1207072.txt,ITA
1207432.txt,ITA
1208115.txt,HIN
1208336.txt,SPA
1208392.txt,TEL
1210287.txt,ITA
1210817.txt,TEL
1211212.txt,ARA
1211657.txt,SPA
1212655.txt,DEU
1213412.txt,HIN
1213630.txt,HIN
1213890.txt,DEU
1214305.txt,SPA
1214316.txt,JPN
1214622.txt,ITA
1214625.txt,SPA
1215222.txt,SPA
1215589.txt,TUR
1215923.txt,ARA
1216116.txt,FRA
1216752.txt,ZHO
1216949.txt,KOR
1216961.txt,DEU
1217190.txt,TUR
1218175.txt,SPA
1218291.txt,ARA
1218797.txt,ARA
1218955.txt,HIN
1219033.txt,ZHO
1219094.txt,ARA
1219810.txt,JPN
1220399.txt,TUR
1221265.txt,KOR
1222058.txt,ITA
1222269.txt,FRA
1222679.txt,HIN
1222813.txt,DEU
1223973.txt,HIN
1224447.txt,TEL
1225805.txt,ZHO
1226137.txt,KOR
1226167.txt,JPN
1226253.txt,TEL
1226721.txt,JPN
1226973.txt,KOR
1227606.txt,FRA
1227897.txt,TUR
1228243.txt,ITA
1228252.txt,JPN
1228899.txt,KOR
1228978.txt,ARA
1229300.txt,SPA
1229440.txt,JPN
1229456.txt,TEL
1229718.txt,ITA
1230150.txt,DEU
1230192.txt,DEU
1230337.txt,JPN
1230802.txt,FRA
1231169.txt,ZHO
1231684.txt,ZHO
1231858.txt,SPA
1232166.txt,ITA
1232179.txt,ITA
1232239.txt,SPA
1232625.txt,ZHO
1232686.txt,HIN
1233176.txt,ZHO
1233515.txt,KOR
1233638.txt,ITA
1233798.txt,ZHO
1234305.txt,DEU
1234322.txt,ITA
1234637.txt,ARA
1235039.txt,ZHO
1235363.txt,HIN
1236037.txt,TUR
1236188.txt,ZHO
1236315.txt,KOR
1236377.txt,ARA
1236435.txt,ITA
1236568.txt,DEU
1237271.txt,ARA
1237393.txt,ZHO
1237588.txt,ITA
1237942.txt,SPA
1238700.txt,ARA
1238869.txt,TUR
1239837.txt,ITA
1240370.txt,HIN
1240690.txt,FRA
1241662.txt,ARA
1241893.txt,ZHO
1242689.txt,SPA
1242759.txt,JPN
1242840.txt,JPN
1242954.txt,DEU
1242978.txt,JPN
1243168.txt,FRA
1243285.txt,ARA
1243747.txt,DEU
1243897.txt,FRA
1244220.txt,SPA
1245534.txt,ARA
1245682.txt,ITA
1245830.txt,TUR
1245858.txt,ITA
1246011.txt,TEL
1246098.txt,JPN
1246494.txt,ITA
1246559.txt,TEL
1246574.txt,KOR
1246984.txt,JPN
1247549.txt,TEL
1247584.txt,TEL
1248988.txt,DEU
1249550.txt,ZHO
1249660.txt,SPA
1250198.txt,ARA
1250553.txt,ARA
1250720.txt,FRA
1250723.txt,HIN
1251028.txt,ITA
1251358.txt,DEU
1251412.txt,SPA
1252041.txt,ITA
1252243.txt,ARA
1252690.txt,ZHO
1252905.txt,KOR
1253475.txt,TEL
1254076.txt,SPA
1254161.txt,ITA
1254410.txt,SPA
1254438.txt,ARA
1254592.txt,JPN
1254807.txt,ITA
1254937.txt,TEL
1255150.txt,TEL
1256316.txt,HIN
1256980.txt,FRA
1257286.txt,JPN
1258000.txt,DEU
1258115.txt,TUR
1258563.txt,TUR
1258596.txt,HIN
1258642.txt,TUR
1259161.txt,ARA
1259563.txt,DEU
1259835.txt,ZHO
1260549.txt,ZHO
1261375.txt,TUR
1261841.txt,ARA
1262051.txt,ZHO
1262169.txt,ARA
1262171.txt,JPN
1262293.txt,ARA
1262497.txt,JPN
1262801.txt,JPN
1262860.txt,KOR
1263197.txt,DEU
1263291.txt,ITA
1263328.txt,KOR
1263498.txt,ARA
1264305.txt,JPN
1264933.txt,ARA
1265470.txt,JPN
1265550.txt,DEU
1265932.txt,ZHO
1266551.txt,KOR
1267483.txt,FRA
1267508.txt,ARA
1267936.txt,KOR
1268389.txt,ZHO
1268660.txt,TEL
1269635.txt,KOR
1270349.txt,ARA
1270562.txt,HIN
1270610.txt,TUR
1270960.txt,HIN
1271123.txt,ITA
1271654.txt,ZHO
1271855.txt,TUR
1272054.txt,TEL
1272584.txt,KOR
1272727.txt,ITA
1272734.txt,JPN
1272936.txt,ARA
1272992.txt,SPA
1273042.txt,ARA
1273337.txt,ZHO
1273395.txt,KOR
1273447.txt,KOR
1273655.txt,TUR
1273981.txt,FRA
1273984.txt,TUR
1275111.txt,HIN
1275826.txt,DEU
1276276.txt,ARA
1276561.txt,FRA
1277260.txt,SPA
1277310.txt,ITA
1277669.txt,ZHO
1277729.txt,SPA
1277790.txt,KOR
1278134.txt,HIN
1278296.txt,TUR
1278956.txt,JPN
1279078.txt,KOR
1279134.txt,JPN
1279194.txt,SPA
1279648.txt,SPA
1279742.txt,SPA
1280518.txt,KOR
1280579.txt,ZHO
1281041.txt,ARA
1281296.txt,KOR
1281636.txt,HIN
1282586.txt,ARA
1283449.txt,FRA
1284228.txt,JPN
1285124.txt,TUR
1285404.txt,FRA
1285480.txt,ARA
1285567.txt,HIN
1285608.txt,ZHO
1285680.txt,SPA
1285910.txt,FRA
1286501.txt,KOR
1286791.txt,ZHO
1287028.txt,TUR
1287264.txt,TUR
1287278.txt,TEL
1287393.txt,KOR
1287450.txt,JPN
1288629.txt,TEL
1289933.txt,TUR
1289941.txt,KOR
1290036.txt,FRA
1291062.txt,DEU
1291347.txt,TUR
1291677.txt,TEL
1291998.txt,ZHO
1292218.txt,FRA
1293110.txt,JPN
1293221.txt,TEL
1293405.txt,FRA
1293498.txt,JPN
1294277.txt,TUR
1295067.txt,ZHO
1295478.txt,KOR
1295492.txt,TUR
1295817.txt,ARA
1296422.txt,TUR
1296943.txt,JPN
1297633.txt,ARA
1298011.txt,JPN
1298381.txt,KOR
1299460.txt,ZHO
1299852.txt,TUR
1299928.txt,SPA
1300290.txt,ITA
1300516.txt,HIN
1300821.txt,JPN
1301403.txt,DEU
1301504.txt,FRA
1301682.txt,TUR
1301928.txt,FRA
1302106.txt,ZHO
1302839.txt,ZHO
1303055.txt,TUR
1303139.txt,FRA
1303755.txt,ZHO
1304508.txt,TEL
1305248.txt,FRA
1305417.txt,KOR
1305906.txt,JPN
1306328.txt,HIN
1306890.txt,JPN
1310442.txt,FRA
1310455.txt,HIN
1310566.txt,TUR
1310773.txt,KOR
1311071.txt,DEU
1311391.txt,ITA
1311869.txt,TEL
1311871.txt,HIN
1312131.txt,TUR
1312559.txt,JPN
1313138.txt,KOR
1313262.txt,ZHO
1313483.txt,ITA
1313540.txt,ITA
1314208.txt,JPN
1314823.txt,DEU
1315244.txt,TUR
1315943.txt,TEL
1315961.txt,SPA
1316002.txt,TUR
1316459.txt,JPN
1316703.txt,FRA
1316786.txt,TUR
1316840.txt,JPN
1317562.txt,JPN
1318064.txt,ZHO
1318387.txt,JPN
1318555.txt,TEL
1319241.txt,KOR
1319386.txt,JPN
1319703.txt,TEL
1320757.txt,SPA
1321313.txt,ITA
1322168.txt,ZHO
1322629.txt,TEL
1323204.txt,TEL
1323900.txt,ZHO
1324036.txt,TUR
1324450.txt,FRA
1324520.txt,FRA
1324776.txt,SPA
1325192.txt,JPN
1325800.txt,ITA
1326419.txt,FRA
1326891.txt,ARA
1327110.txt,ARA
1327245.txt,ZHO
1328621.txt,SPA
1328828.txt,ZHO
1328929.txt,ARA
1328937.txt,ITA
1329241.txt,HIN
1329399.txt,ZHO
1329475.txt,TEL
1330245.txt,ARA
1330811.txt,HIN
1331761.txt,HIN
1332208.txt,FRA
1332536.txt,KOR
1332565.txt,ITA
1332708.txt,ZHO
1332898.txt,ZHO
1332963.txt,JPN
1333442.txt,ZHO
1333703.txt,FRA
1334267.txt,HIN
1334338.txt,JPN
1335332.txt,TEL
1335394.txt,JPN
1336039.txt,FRA
1336198.txt,TEL
1336284.txt,DEU
1336748.txt,JPN
1337132.txt,KOR
1337175.txt,ITA
1337907.txt,KOR
1338251.txt,SPA
1340199.txt,ITA
1340428.txt,JPN
1340599.txt,SPA
1340850.txt,JPN
1341376.txt,DEU
1341712.txt,ARA
1341859.txt,ZHO
1343937.txt,JPN
1344215.txt,FRA
1344694.txt,TEL
1344754.txt,TUR
1344823.txt,ITA
1345172.txt,ARA
1346751.txt,TUR
1347061.txt,ITA
1347307.txt,ITA
1347639.txt,ZHO
1348116.txt,DEU
1348298.txt,SPA
1348345.txt,SPA
1349506.txt,ITA
1349535.txt,DEU
1349977.txt,DEU
1350145.txt,SPA
1351971.txt,DEU
1352148.txt,ITA
1352771.txt,ZHO
1352792.txt,SPA
1353003.txt,JPN
1353013.txt,DEU
1353162.txt,TEL
1353168.txt,SPA
1353593.txt,ARA
1354120.txt,ARA
1354231.txt,ZHO
1354307.txt,TEL
1354516.txt,ARA
1354685.txt,JPN
1355622.txt,KOR
1356203.txt,TUR
1356359.txt,ARA
1356694.txt,SPA
1357253.txt,FRA
1357297.txt,KOR
1357482.txt,JPN
1357724.txt,SPA
1358050.txt,ZHO
1358250.txt,DEU
1358409.txt,HIN
1358678.txt,ARA
1358742.txt,TUR
1358792.txt,ITA
1358886.txt,ZHO
1358958.txt,FRA
1359019.txt,ITA
1359035.txt,TEL
1359280.txt,ZHO
1359304.txt,ARA
1361043.txt,SPA
1361494.txt,ITA
1361722.txt,KOR
1361756.txt,ZHO
1362041.txt,ITA
1362211.txt,ZHO
1362554.txt,TEL
1363228.txt,ZHO
1363428.txt,KOR
1363582.txt,ARA
1364947.txt,ARA
1365117.txt,KOR
1365672.txt,HIN
1365776.txt,KOR
1365916.txt,ITA
1366821.txt,KOR
1367007.txt,KOR
1367449.txt,ARA
1367455.txt,ITA
1367521.txt,SPA
1367640.txt,KOR
1368174.txt,SPA
1368186.txt,DEU
1368604.txt,JPN
1368697.txt,JPN
1369220.txt,ARA
1370087.txt,KOR
1370215.txt,ARA
1370560.txt,ARA
1371485.txt,KOR
1371533.txt,FRA
1372010.txt,FRA
1372778.txt,TEL
1373242.txt,TUR
1373605.txt,JPN
1373634.txt,TEL
1374444.txt,SPA
1374599.txt,DEU
1374745.txt,TUR
1374769.txt,KOR
1375526.txt,SPA
1375958.txt,TEL
1377107.txt,DEU
1378204.txt,ITA
1378284.txt,ZHO
1378461.txt,FRA
1378691.txt,SPA
1378870.txt,TUR
1379069.txt,ARA
1379169.txt,DEU
1379580.txt,HIN
1379675.txt,ZHO
1380444.txt,SPA
1380983.txt,FRA
1381761.txt,KOR
1381860.txt,KOR
1381867.txt,TUR
1383592.txt,TEL
1384499.txt,TEL
1384610.txt,ARA
1386341.txt,ZHO
1386885.txt,ZHO
1386981.txt,JPN
1387124.txt,ITA
1387160.txt,ZHO
1387433.txt,ITA
1387637.txt,TEL
1388145.txt,HIN
1388232.txt,ZHO
1388546.txt,TUR
1389039.txt,DEU
1389273.txt,JPN
1389502.txt,JPN
1389928.txt,SPA
1390206.txt,TEL
1390370.txt,HIN
1390371.txt,HIN
1390765.txt,KOR
1391527.txt,FRA
1391797.txt,HIN
1392533.txt,ITA
1393276.txt,TUR
1393525.txt,HIN
1393619.txt,ARA
1394245.txt,DEU
1394447.txt,ARA
1394788.txt,KOR
1395206.txt,ARA
1395235.txt,ITA
1395384.txt,TUR
1395734.txt,TUR
1395856.txt,DEU
1396208.txt,ARA
1396592.txt,DEU
1396946.txt,HIN
1397179.txt,TUR
1397185.txt,KOR
1397505.txt,DEU
1397725.txt,ARA
1398306.txt,HIN
1399985.txt,TUR
1400152.txt,ARA
1400867.txt,SPA
1401469.txt,HIN
1401829.txt,ARA
1402357.txt,ZHO
1402708.txt,ITA
1403787.txt,ZHO
1404380.txt,ZHO
1404709.txt,JPN
1404823.txt,DEU
1405607.txt,ZHO
1405612.txt,TEL
1406688.txt,FRA
1406898.txt,TUR
1406982.txt,FRA
1407471.txt,DEU
1408430.txt,KOR
1408761.txt,FRA
1408795.txt,ITA
1408806.txt,ITA
1409810.txt,SPA
1410178.txt,KOR
1410631.txt,ZHO
1410658.txt,ZHO
1410813.txt,SPA
1411176.txt,SPA
1411232.txt,TUR
1411758.txt,TEL
1412408.txt,ARA
1412511.txt,ZHO
1412528.txt,KOR
1414706.txt,HIN
1416443.txt,FRA
1416877.txt,TUR
1417584.txt,HIN
1417646.txt,TUR
1417976.txt,HIN
1418209.txt,ITA
1418887.txt,ARA
1418894.txt,ZHO
1419113.txt,FRA
1419617.txt,HIN
1419929.txt,SPA
1420461.txt,JPN
1420564.txt,FRA
1421108.txt,ARA
1421729.txt,SPA
1421769.txt,HIN
1421939.txt,KOR
1424521.txt,TUR
1424545.txt,HIN
1424711.txt,FRA
1424828.txt,JPN
1425210.txt,JPN
1425276.txt,HIN
1425368.txt,ZHO
1425515.txt,TUR
1425688.txt,DEU
1426459.txt,TUR
1426932.txt,DEU
1427623.txt,FRA
1427763.txt,ITA
1427804.txt,SPA
1427921.txt,ARA
1428728.txt,TUR
1429329.txt,TUR
1430295.txt,KOR
1430415.txt,KOR
1430584.txt,TUR
1430756.txt,JPN
1430828.txt,JPN
1431701.txt,ITA
1432328.txt,SPA
1432681.txt,FRA
1432721.txt,ITA
1432999.txt,ARA
1433088.txt,FRA
1433645.txt,ARA
1434119.txt,KOR
1435383.txt,ARA
1435543.txt,ITA
1436325.txt,ITA
1436872.txt,SPA
1436897.txt,ARA
1437467.txt,HIN
1438884.txt,TEL
1439143.txt,TEL
1439177.txt,TEL
1439650.txt,TEL
1439819.txt,HIN
1439837.txt,HIN
1439912.txt,KOR
1440100.txt,JPN
1440922.txt,TUR
1441095.txt,DEU
1441238.txt,FRA
1441585.txt,FRA
1441940.txt,KOR
1442408.txt,TEL
1442531.txt,KOR
1442647.txt,TEL
1442833.txt,TUR
1443325.txt,DEU
1443687.txt,TEL
1444431.txt,KOR
1445231.txt,ZHO
1445417.txt,TUR
1445771.txt,ARA
1445812.txt,JPN
1446521.txt,FRA
1446549.txt,ITA
1446679.txt,FRA
1447047.txt,ITA
1447767.txt,TEL
1447945.txt,DEU
1448728.txt,JPN
1449275.txt,KOR
1449554.txt,ITA
1450186.txt,JPN
1450658.txt,DEU
1450908.txt,KOR
1451463.txt,HIN
1451526.txt,TEL
1451531.txt,TEL
1452225.txt,ITA
1452259.txt,HIN
1452380.txt,HIN
1452529.txt,ITA
1452800.txt,HIN
1453127.txt,SPA
1453503.txt,FRA
1454250.txt,TUR
1454648.txt,KOR
1454915.txt,TUR
1455614.txt,ITA
1455975.txt,KOR
1456019.txt,ITA
1456333.txt,KOR
1456829.txt,TEL
1456863.txt,TUR
1456964.txt,TEL
1457413.txt,FRA
1457945.txt,ITA
1457959.txt,TEL
1457996.txt,TUR
1458451.txt,TEL
1460442.txt,TEL
1460455.txt,ITA
1460866.txt,DEU
1460903.txt,ZHO
1460978.txt,TEL
1461640.txt,ARA
1461704.txt,ZHO
1463646.txt,ITA
1464369.txt,ARA
1465332.txt,DEU
1465398.txt,KOR
1466384.txt,KOR
1466456.txt,HIN
1466562.txt,DEU
1466593.txt,JPN
1466631.txt,SPA
1466685.txt,FRA
1467063.txt,TEL
1467244.txt,DEU
1467667.txt,ITA
1468386.txt,ARA
1468389.txt,KOR
1468561.txt,ARA
1469368.txt,FRA
1469818.txt,FRA
1470044.txt,SPA
1470658.txt,FRA
1472359.txt,KOR
1473209.txt,JPN
1474103.txt,ARA
1474549.txt,SPA
1474729.txt,DEU
1474822.txt,TUR
1474964.txt,ZHO
1475558.txt,TUR
1475603.txt,ARA
1476017.txt,SPA
1476813.txt,JPN
1477226.txt,ZHO
1477499.txt,SPA
1478357.txt,DEU
1478692.txt,DEU
1478718.txt,ARA
1478736.txt,TUR
1479075.txt,TEL
1479372.txt,KOR
1480023.txt,ITA
1480574.txt,ZHO
1480791.txt,ZHO
1481166.txt,ITA
1481340.txt,JPN
1481375.txt,FRA
1481490.txt,ZHO
1481742.txt,DEU
1482461.txt,FRA
1483366.txt,FRA
1483466.txt,KOR
1483745.txt,FRA
1484083.txt,SPA
1484958.txt,ZHO
1485362.txt,JPN
1486979.txt,ZHO
1487455.txt,TUR
1487708.txt,ITA
1487842.txt,ARA
1487962.txt,ZHO
1488169.txt,JPN
1488220.txt,SPA
1488357.txt,ZHO
1488760.txt,ARA
1489224.txt,ITA
1489276.txt,JPN
1489661.txt,ZHO
1489857.txt,HIN
1490058.txt,ITA
1490204.txt,TEL
1490702.txt,ARA
1490830.txt,HIN
1490907.txt,ZHO
1491387.txt,FRA
1491818.txt,KOR
1492491.txt,KOR
1492864.txt,KOR
1493025.txt,JPN
1493498.txt,ITA
1494038.txt,HIN
1494213.txt,ZHO
1494618.txt,TUR
1494797.txt,ITA
1495327.txt,HIN
1495373.txt,FRA
1495423.txt,DEU
1496022.txt,SPA
1496739.txt,SPA
1497160.txt,TEL
1497431.txt,SPA
1497576.txt,KOR
1497806.txt,HIN
1497860.txt,SPA
1499610.txt,TEL
1499867.txt,HIN
1500000.txt,FRA
1500457.txt,TEL
1500557.txt,ARA
1500808.txt,ZHO
1501503.txt,SPA
